rep,arm,mission,scenario,zones_installed,obstacles_installed,outcome,reason,plan_mode,zone_pass,plan_total_ms,chain_total_ms,frontend_ms,max_solve_ms,eikonal_ms,grid,ceiling_u,geo_z_max_u,pieces,flight_s,min_agl_u,env_viol_pct,env_peak_pct,env_peak_limit,risk_max,risk_exposure_s,hard_zone_contacts,hard_zone_contact_s,soft_zone_contacts,zone_policy_measurable,zone_sample_dt,obstacles_expected,obstacles_added,obstacles_deferred,obstacles_skipped,retry_fallback,seam_worst,zones_in_search,leaked_procs,log,log_src
4,off,r3_mountain_terrain_following,r3_dense_corridor,9,10,CLEAN,,chain,1,5962.0,5963.0,638.0,5322.0,605.9,356x718x134,36.89,8.0,159,326.8,0.29,0.4,101.9,bank angle,0.0000,0.0,0,0.0,0,true,0.10,10,10,0,0,1,9.095e-13,9,0,off_r3_mountain_terrain_following_r3_dense_corridor_r4.log,path_manager_20260811_154336.log
4,on,r3_mountain_terrain_following,r3_dense_overlap,7,7,REJECTED,segment 3/3 failed (merge retries exhausted); single-shot fallback failed too,,1,2028.0,,,,679.8,467x763x125,34.29,7.1,,,,,5492.0,,,,,,,,,7,7,0,0,3,,7,0,on_r3_mountain_terrain_following_r3_dense_overlap_r4.log,path_manager_20260811_154359.log
4,off,r3_mountain_terrain_following,r3_dense_overlap,7,7,REJECTED,segment 3/3 failed (merge retries exhausted); single-shot fallback failed too,,1,1992.0,,,,670.3,467x763x125,34.29,7.1,,,,,5492.0,,,,,,,,,7,7,0,0,3,,7,0,off_r3_mountain_terrain_following_r3_dense_overlap_r4.log,path_manager_20260811_154418.log
4,on,r3_mountain_terrain_following,r3_goal_in_zone,1,1,CLEAN,,chain,1,10479.0,10480.0,324.0,10153.0,307.1,279x763x125,34.29,7.75,141,322.3,0.083,0.8,104.6,bank angle,0.8140,3.9,0,0.0,52,true,0.10,1,1,0,0,0,1.017e-12,1,0,on_r3_mountain_terrain_following_r3_goal_in_zone_r4.log,path_manager_20260811_154437.log
4,off,r3_mountain_terrain_following,r3_goal_in_zone,1,1,CLEAN,,chain,1,10226.0,10226.0,335.0,9889.0,317.8,279x763x125,34.29,7.75,141,322.3,0.083,0.8,104.6,bank angle,0.8140,3.9,0,0.0,52,true,0.10,1,1,0,0,0,1.017e-12,1,0,off_r3_mountain_terrain_following_r3_goal_in_zone_r4.log,path_manager_20260811_154505.log
4,on,r3_mountain_terrain_following,r3_mixed_terrain_zones,5,7,CLEAN,,chain,2,10195.0,10196.0,1484.0,8197.0,1455.7,317x740x126,34.67,6.62,162,320.6,0.179,1.6,102.6,bank angle,0.0010,0.0,0,0.0,23,true,0.10,7,7,0,0,3,4.441e-16,5,0,on_r3_mountain_terrain_following_r3_mixed_terrain_zones_r4.log,path_manager_20260811_154532.log
4,off,r3_mountain_terrain_following,r3_mixed_terrain_zones,5,7,CLEAN,,chain,2,9749.0,9750.0,1473.0,8275.0,1444.3,317x740x126,34.67,6.62,162,320.3,0.179,1.6,102.6,bank angle,0.0010,0.0,0,0.0,25,true,0.10,7,7,0,0,1,6.431e-13,5,0,off_r3_mountain_terrain_following_r3_mixed_terrain_zones_r4.log,path_manager_20260811_154559.log
4,on,r3_mountain_terrain_following,r3_multiple_zones,3,4,CLEAN,,chain,1,1041.0,1041.0,466.0,574.0,450.6,423x696x132,36.34,8.64,116,239.6,0.362,0.1,100.7,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,4,4,0,0,1,4.547e-13,3,0,on_r3_mountain_terrain_following_r3_multiple_zones_r4.log,path_manager_20260811_154627.log
4,off,r3_mountain_terrain_following,r3_multiple_zones,3,4,CLEAN,,chain,1,1026.0,1026.0,464.0,561.0,448.7,423x696x132,36.34,8.61,101,237.7,0.347,0.0,96.7,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,4,4,0,0,1,1.017e-12,3,0,off_r3_mountain_terrain_following_r3_multiple_zones_r4.log,path_manager_20260811_154645.log
4,on,r3_mountain_terrain_following,r3_nested_zones,4,4,CLEAN,,chain,1,1781.0,1781.0,803.0,976.0,772.3,463x940x111,30.14,7.68,95,288.2,0.343,0.0,99.7,bank angle,0.0000,0.0,0,0.0,0,true,0.10,4,4,0,0,1,1.017e-12,4,0,on_r3_mountain_terrain_following_r3_nested_zones_r4.log,path_manager_20260811_154703.log
4,off,r3_mountain_terrain_following,r3_nested_zones,4,4,CLEAN,,chain,1,1316.0,1316.0,791.0,522.0,760.8,463x940x111,30.14,7.68,95,289.3,0.352,0.0,97.8,lift coefficient,0.0000,0.0,0,0.0,0,true,0.10,4,4,0,0,1,4.547e-13,4,0,off_r3_mountain_terrain_following_r3_nested_zones_r4.log,path_manager_20260811_154723.log
4,on,r3_mountain_terrain_following,r3_single_large_zone,1,1,REJECTED,segment 2/3 failed (merge retries exhausted); single-shot fallback failed too,,1,1514.0,,,,490.0,508x896x117,32.03,3.79,,,,,0.0,,,,,,,,,1,1,0,0,5,,1,0,on_r3_mountain_terrain_following_r3_single_large_zone_r4.log,path_manager_20260811_154741.log
4,off,r3_mountain_terrain_following,r3_single_large_zone,1,1,REJECTED,segment 3/3 failed (merge retries exhausted); single-shot fallback failed too,,1,1480.0,,,,491.9,508x896x117,32.03,3.79,,,,,0.0,,,,,,,,,1,1,0,0,3,,1,0,off_r3_mountain_terrain_following_r3_single_large_zone_r4.log,path_manager_20260811_154800.log
4,on,r4_long_range_traverse,r4_traverse_chain,10,10,CLEAN,,chain,1,3501.0,3501.0,2154.0,1330.0,2077.6,2377x458x128,35.25,8.71,467,1905.5,0.15,0.3,106.6,bank angle,0.0000,0.0,0,0.0,0,true,0.10,10,10,0,0,0,1.017e-12,10,0,on_r4_long_range_traverse_r4_traverse_chain_r4.log,path_manager_20260811_154819.log
4,off,r4_long_range_traverse,r4_traverse_chain,10,10,CLEAN,,chain,1,3464.0,3464.0,2160.0,1288.0,2082.5,2377x458x128,35.25,8.71,467,1904.4,0.364,0.0,100.3,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,10,10,0,0,0,9.095e-13,10,0,off_r4_long_range_traverse_r4_traverse_chain_r4.log,path_manager_20260811_154840.log
4,on,r5_extended_corridor,r5_corridor_wall,8,8,CLEAN,,chain,2,7298.0,7298.0,2850.0,4440.0,2786.4,350x1960x111,29.9,6.26,329,1143.0,0.284,0.0,96.8,maximum thrust,0.0000,0.0,0,0.0,3,true,0.10,8,8,0,0,0,9.095e-13,8,0,on_r5_extended_corridor_r5_corridor_wall_r4.log,path_manager_20260811_154901.log
4,off,r5_extended_corridor,r5_corridor_wall,8,8,CLEAN,,chain,2,7214.0,7215.0,2834.0,4373.0,2769.7,350x1960x111,29.9,6.26,329,1142.9,0.399,0.0,96.6,maximum thrust,0.0000,0.0,0,0.0,3,true,0.10,8,8,0,0,0,1.286e-12,8,0,off_r5_extended_corridor_r5_corridor_wall_r4.log,path_manager_20260811_154927.log
4,on,r5_transition_success_probe,r5_corridor_wall,8,8,REJECTED,no candidate survived propagation gates (see audit counters),,2,2849.0,,,,2764.3,350x1960x111,29.9,6.26,,,,,,,,,,,,,,8,8,0,0,0,,8,0,on_r5_transition_success_probe_r5_corridor_wall_r4.log,path_manager_20260811_154953.log
4,off,r5_transition_success_probe,r5_corridor_wall,8,8,REJECTED,no candidate survived propagation gates (see audit counters),,2,2864.0,,,,2778.9,350x1960x111,29.9,6.26,,,,,,,,,,,,,,8,8,0,0,0,,8,0,off_r5_transition_success_probe_r5_corridor_wall_r4.log,path_manager_20260811_155014.log
4,on,r5_transition_reject_probe,r5_corridor_wall,8,8,REJECTED,commanded start acceleration is not flyable by the model (inverse commands do not reproduce it inside the envelope),,2,2851.0,,,,2788.2,350x1960x111,29.9,6.26,,,,,,,,,,,,,,8,8,0,0,0,,8,0,on_r5_transition_reject_probe_r5_corridor_wall_r4.log,path_manager_20260811_155036.log
4,off,r5_transition_reject_probe,r5_corridor_wall,8,8,REJECTED,commanded start acceleration is not flyable by the model (inverse commands do not reproduce it inside the envelope),,2,2843.0,,,,2780.3,350x1960x111,29.9,6.26,,,,,,,,,,,,,,8,8,0,0,0,,8,0,off_r5_transition_reject_probe_r5_corridor_wall_r4.log,path_manager_20260811_155058.log
4,on,r6_zone_slalom,r6_slalom_gates,8,8,CLEAN,,chain,2,5776.0,5776.0,3073.0,2811.0,3023.1,621x1176x128,35.47,6.6,111,538.2,0.079,0.1,101.4,load factor,0.0539,0.3,0,0.0,164,true,0.10,8,8,0,0,3,1.017e-12,8,0,on_r6_zone_slalom_r6_slalom_gates_r4.log,path_manager_20260811_155119.log
4,off,r6_zone_slalom,r6_slalom_gates,8,8,CLEAN,,chain,2,5731.0,5731.0,3050.0,2789.0,2999.8,621x1176x128,35.47,6.6,111,538.2,0.079,0.1,101.4,load factor,0.0539,0.3,0,0.0,164,true,0.10,8,8,0,0,3,1.017e-12,8,0,off_r6_zone_slalom_r6_slalom_gates_r4.log,path_manager_20260811_155143.log
4,on,r7_encircled_goal,r7_goal_ring,8,8,REJECTED,N=2 shared handoff admits no arrival retry; single-shot fallback failed too,,1,973.0,,,,268.3,917x356x97,27.95,5.56,,,,,0.0,,,,,,,,,8,8,0,0,1,,8,0,on_r7_encircled_goal_r7_goal_ring_r4.log,path_manager_20260811_155206.log
4,off,r7_encircled_goal,r7_goal_ring,8,8,REJECTED,N=2 shared handoff admits no arrival retry; single-shot fallback failed too,,1,974.0,,,,273.4,917x356x97,27.95,5.56,,,,,0.0,,,,,,,,,8,8,0,0,1,,8,0,off_r7_encircled_goal_r7_goal_ring_r4.log,path_manager_20260811_155225.log
5,off,r1_coastal_terrain_following,r1_dynamic_surface_obstacles,2,5,REJECTED,"stitched flight is unflyable (hard-zone contact; ) — whole-flight evaluation, which no per-solve audit performs",,1,1013.0,,,,956.2,1969x489x120,32.05,6.19,,,,0.0,0.0,,0.0000,0.0,21,2.1,0,true,0.10,5,5,0,0,0,3.140e-16,2,0,off_r1_coastal_terrain_following_r1_dynamic_surface_obstacles_r5.log,path_manager_20260811_155243.log
5,on,r1_coastal_terrain_following,r1_dynamic_surface_obstacles,2,5,REJECTED,"stitched flight is unflyable (hard-zone contact; ) — whole-flight evaluation, which no per-solve audit performs",,1,1016.0,,,,954.6,1969x489x120,32.05,6.19,,,,0.0,0.0,,0.0000,0.0,21,2.1,0,true,0.10,5,5,0,0,0,4.547e-13,2,0,on_r1_coastal_terrain_following_r1_dynamic_surface_obstacles_r5.log,path_manager_20260811_155302.log
5,off,r2_high_altitude_probe,,0,0,CLEAN,,chain,,509.0,509.0,311.0,196.0,296.2,537x950x98,32.25,10.14,98,482.7,0.579,0.0,94.3,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,0,,,,0,9.095e-13,0,0,off_r2_high_altitude_probe_nozone_r5.log,path_manager_20260811_155322.log
5,on,r2_high_altitude_probe,,0,0,CLEAN,,chain,,510.0,511.0,310.0,198.0,295.3,537x950x98,32.25,10.14,98,482.7,0.579,0.0,94.3,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,0,,,,0,9.095e-13,0,0,on_r2_high_altitude_probe_nozone_r5.log,path_manager_20260811_155334.log
5,off,r2_ridge_crossing,r2_ridge_gauntlet,6,6,CLEAN,,direct,1,28088.0,,,,1104.5,726x1139x124,34.28,10.28,,,0.29,0.0,99.2,bank angle,0.0000,0.0,0,0.0,0,true,0.10,6,6,0,0,2,,6,0,off_r2_ridge_crossing_r2_ridge_gauntlet_r5.log,path_manager_20260811_155346.log
5,on,r2_ridge_crossing,r2_ridge_gauntlet,6,6,CLEAN,,direct,1,25602.0,,,,1135.2,726x1139x124,34.28,10.28,,,0.29,0.0,99.2,bank angle,0.0000,0.0,0,0.0,0,true,0.10,6,6,0,0,2,,6,0,on_r2_ridge_crossing_r2_ridge_gauntlet_r5.log,path_manager_20260811_155432.log
5,off,r3_mountain_terrain_following,r3_dense_corridor,9,10,CLEAN,,chain,1,6086.0,6087.0,655.0,5429.0,622.9,356x718x134,36.89,8.0,159,326.8,0.29,0.4,101.9,bank angle,0.0000,0.0,0,0.0,0,true,0.10,10,10,0,0,1,9.095e-13,9,0,off_r3_mountain_terrain_following_r3_dense_corridor_r5.log,path_manager_20260811_155516.log
5,on,r3_mountain_terrain_following,r3_dense_corridor,9,10,CLEAN,,chain,1,5916.0,5916.0,647.0,5267.0,614.4,356x718x134,36.89,8.0,159,326.9,0.285,0.4,101.9,bank angle,0.0000,0.0,0,0.0,0,true,0.10,10,10,0,0,1,9.095e-13,9,0,on_r3_mountain_terrain_following_r3_dense_corridor_r5.log,path_manager_20260811_155539.log
5,off,r3_mountain_terrain_following,r3_dense_overlap,7,7,REJECTED,segment 3/3 failed (merge retries exhausted); single-shot fallback failed too,,1,1998.0,,,,679.6,467x763x125,34.29,7.1,,,,,5492.0,,,,,,,,,7,7,0,0,3,,7,0,off_r3_mountain_terrain_following_r3_dense_overlap_r5.log,path_manager_20260811_155603.log
5,on,r3_mountain_terrain_following,r3_dense_overlap,7,7,REJECTED,segment 3/3 failed (merge retries exhausted); single-shot fallback failed too,,1,1999.0,,,,679.3,467x763x125,34.29,7.1,,,,,5492.0,,,,,,,,,7,7,0,0,3,,7,0,on_r3_mountain_terrain_following_r3_dense_overlap_r5.log,path_manager_20260811_155622.log
5,off,r3_mountain_terrain_following,r3_goal_in_zone,1,1,CLEAN,,chain,1,10782.0,10783.0,331.0,10450.0,313.7,279x763x125,34.29,7.75,141,322.3,0.083,0.8,104.6,bank angle,0.8140,3.9,0,0.0,52,true,0.10,1,1,0,0,0,1.017e-12,1,0,off_r3_mountain_terrain_following_r3_goal_in_zone_r5.log,path_manager_20260811_155642.log
5,on,r3_mountain_terrain_following,r3_goal_in_zone,1,1,CLEAN,,chain,1,3906.0,3907.0,316.0,3588.0,300.7,279x763x125,34.29,7.5,134,322.4,0.079,0.8,104.7,bank angle,0.8139,3.9,0,0.0,51,true,0.10,1,1,0,0,0,4.547e-13,1,0,on_r3_mountain_terrain_following_r3_goal_in_zone_r5.log,path_manager_20260811_155710.log
5,off,r3_mountain_terrain_following,r3_mixed_terrain_zones,5,7,CLEAN,,chain,2,9653.0,9653.0,1494.0,8157.0,1465.4,317x740x126,34.67,6.62,162,320.3,0.179,1.6,102.6,bank angle,0.0010,0.0,0,0.0,25,true,0.10,7,7,0,0,1,6.431e-13,5,0,off_r3_mountain_terrain_following_r3_mixed_terrain_zones_r5.log,path_manager_20260811_155732.log
5,on,r3_mountain_terrain_following,r3_mixed_terrain_zones,5,7,CLEAN,,chain,2,10190.0,10190.0,1508.0,8163.0,1479.7,317x740x126,34.67,6.62,162,320.6,0.179,1.6,102.6,bank angle,0.0010,0.0,0,0.0,23,true,0.10,7,7,0,0,3,4.441e-16,5,0,on_r3_mountain_terrain_following_r3_mixed_terrain_zones_r5.log,path_manager_20260811_155759.log
5,off,r3_mountain_terrain_following,r3_multiple_zones,3,4,CLEAN,,chain,1,938.0,938.0,467.0,469.0,452.5,423x696x132,36.34,8.61,101,237.7,0.347,0.0,96.7,maximum thrust,0.0000,0.0,0,0.0,0,true,0.10,4,4,0,0,1,1.017e-12,3,0,off_r3_mountain_terrain_following_r3_multiple_zones_r5.log,path_manager_20260811_155826.log
