Time,BR710_N1[0],BR710_N2[0],Direct Thrust (engine 0 in lbs),BR710_N1[1],BR710_N2[1],Direct Thrust (engine 1 in lbs),Fuel Tank 0,Fuel Tank 1,Fuel Tank 2,/fdm/jsbsim/aero/alphadot-deg_sec,/fdm/jsbsim/aero/betadot-deg_sec,/fdm/jsbsim/velocities/ve-kts,/fdm/jsbsim/velocities/vc-kts,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/aero/beta-deg,/fdm/jsbsim/aero/alpha-deg,/fdm/jsbsim/velocities/vtrue-kts,/fdm/jsbsim/gear/gear-cmd-norm,/fdm/jsbsim/position/h-agl-ft
7.196,7.09846,7.09846,0,7.09846,7.09846,0,8097.63,8097.63,8097.63,-0.0213135376643780808,-0.00161860113841300491,299.108939541620032,300.550568210628796,0.495337517330253663,-0.00397574703830695132,-15.3462709389596856,322.021220022235582,1,4959.44507095540212
7.198,7.10576,7.10576,0,7.10576,7.10576,0,8097.63,8097.63,8097.63,-0.0201256205403944968,-0.00161769083924761733,299.124748205732374,300.566333556301572,0.495356172618384549,-0.00397898283205700733,-15.3463120584572366,322.034278622287616,1,4958.63266123736594
7.2,7.11306,7.11306,0,7.11306,7.11306,0,8097.63,8097.63,8097.63,-0.0189414905496119029,-0.00161678122461882362,299.140568171270729,300.582110191373374,0.495374842567587292,-0.00398221680576609123,-15.3463508076605599,322.047347243625552,1,4957.81988271509999
7.202,7.12038,7.12038,0,7.12038,7.12038,0,8097.63,8097.63,8097.63,-0.0177611551378978119,-0.0016158722928284238,299.156399437273819,300.597898114818861,0.49539352717624785,-0.0039854489608402181,-15.3463871941550138,322.060425885185907,1,4957.00673553741308
7.204,7.1277,7.1277,0,7.1277,7.1277,0,8097.63,8097.63,8097.63,-0.0165846216801889511,-0.00161496404219258144,299.172242002607902,300.613697325450232,0.495412226442777881,-0.00398867929861943405,-15.3464212255408015,322.073514545883313,1,4956.19321981732173
7.206,7.13503,7.13503,0,7.13503,7.13503,0,8097.63,8097.63,8097.63,-0.0154118974754311015,-0.00161405647107767621,299.188095866253946,300.629507822185076,0.495430940365502004,-0.00399190782044401594,-15.3464529094326849,322.086613224610346,1,4955.37933571990288
7.208,7.14237,7.14237,0,7.14237,7.14237,0,8097.63,8097.63,8097.63,-0.0142429897492725374,-0.00161314957783140764,299.203961027106118,300.645329603858556,0.495449668942739119,-0.00399513452769744998,-15.3464822534599907,322.099721920238494,1,4954.56508336793922
7.21,7.14971,7.14971,0,7.14971,7.14971,0,8097.63,8097.63,8097.63,-0.0130779056602787942,-0.00161224336083259402,299.219837484105483,300.661162669348244,0.49546841217274723,-0.00399835942172778111,-15.3465092652663646,322.112840631617019,1,4953.75046289397324
7.212,7.15706,7.15706,0,7.15706,7.15706,0,8097.63,8097.63,8097.63,-0.0119166522800163172,-0.00161133781848403425,299.235725236055544,300.677007017401536,0.49548717005379761,-0.00400158250388448281,-15.346533952509672,322.125969357573808,1,4952.93547444680553
7.214,7.16442,7.16442,0,7.16442,7.16442,0,8097.63,8097.63,8097.63,-0.010759236621930221,-0.00161043294919348962,299.251624281840066,300.692862646838364,0.495505942584087533,-0.00400480377552220237,-15.3465563228617956,322.13910809691447,1,4952.12011815898404
7.216,7.17179,7.17179,0,7.17179,7.17179,0,8097.63,8097.63,8097.63,-0.00960566561884985785,-0.00160952875139116808,299.267534620306719,300.708729556443473,0.495524729761788019,-0.00400802323797302702,-15.3465763840085287,322.152256848423008,1,4951.30439416955232
7.218,7.17916,7.17916,0,7.17916,7.17916,0,8097.63,8097.63,8097.63,-0.00845594613059427735,-0.00160862522353888578,299.283456250231723,300.724607744934815,0.495543531585055985,-0.00401124089258674509,-15.3465941436494617,322.165415610861714,1,4950.48830260780687
7.22,7.18654,7.18654,0,7.18654,7.18654,0,8097.63,8097.63,8097.63,-0.00731008494528989118,-0.0016077223640933887,299.299389170438758,300.740497211071727,0.495562348051987289,-0.00401445674066923733,-15.3466096094977829,322.178584382970371,1,4949.67184362253829
7.222,7.19393,7.19393,0,7.19393,7.19393,0,8097.63,8097.63,8097.63,-0.00616808877814084815,-0.00160682017154317389,299.315333379680453,300.756397953543967,0.495581179160664465,-0.00401767078359061783,-15.3466227892801186,322.191763163467101,1,4948.85501734304853
7.224,7.20133,7.20133,0,7.20133,7.20133,0,8097.63,8097.63,8097.63,-0.00502996427164536641,-0.00160591864439020506,299.331288876757185,300.772309971088248,0.495600024909109982,-0.00402088302269241766,-15.3466336907364447,322.204951951048145,1,4948.03782391163622
7.226,7.20873,7.20873,0,7.20873,7.20873,0,8097.63,8097.63,8097.63,-0.00389571799545813946,-0.00160501778114489923,299.347255660296014,300.78823326227274,0.495618885295370903,-0.00402409345928918596,-15.3466423216198997,322.218150744387458,1,4947.22026346733855
7.228,7.21614,7.21614,0,7.21614,7.21614,0,8097.63,8097.63,8097.63,-0.00276535644542442614,-0.00160411758035739296,299.363233729107435,300.804167825840125,0.495637760317381049,-0.00402730209469894223,-15.3466486896966945,322.231359542136659,1,4946.40233613945566
